Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >ZP_04638972|FEATURES|ARDB|fosmidomycin|RosA	specific	341031	28	397	2.81464e-105	315.265	cd17478	MFS_FsR	 - 	cl28910
Q#2 - >A0A0X2PD75|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	274	5.86246e-120	343.631	PRK00281	PRK00281	 - 	cl00858
Q#3 - >A0A0W0SII2|FEATURES|UNIPROT|beta_lactam|Lcin_2538	specific	442014	1	263	7.19813e-71	218.598	COG2602	YbxI	 - 	cl43695
Q#4 - >A0A0P7ILA3|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	4	643	0	765.423	cl32530	PRK10535 superfamily	 - 	 - 
Q#5 - >A0A0V3TXP0|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	654	0	1408.19	PRK08125	PRK08125	 - 	cl35644
Q#6 - >A0A0E4AGK0|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	29	385	0	615.748	PRK11289	ampC	 - 	cl21491
Q#7 - >A0A080IUY5|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1480.23	PRK08125	PRK08125	 - 	cl35644
Q#8 - >ABD97469|FEATURES|ARDB|rifampin|rif	specific	397427	5	547	0	958.036	pfam03340	Pox_Rif	 - 	cl09304
Q#9 - >Q5HKJ6|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	2	140	2.25215e-92	263.345	PRK04101	PRK04101	 - 	cl14632
Q#10 - >D2MX27|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	15	641	0	637.152	cl32530	PRK10535 superfamily	 - 	 - 
Q#11 - >A0A0Q7G8Z8|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	245	1.47447e-95	281.16	COG1968	UppP	 - 	cl42187
Q#12 - >XP_001893601|FEATURES|ARDB|aminoglycoside|APH(3')-Ia	specific	442463	12	248	1.81756e-103	300.678	COG3231	Aph	 - 	cl43814
Q#13 - >A0A073KCK1|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	1	139	6.1845e-96	272.205	PRK04101	PRK04101	 - 	cl14632
Q#14 - >G5CK59|FEATURES|UNIPROT|beta_lactam|TEM-163	superfamily	473882	3	128	2.7306e-90	262.867	cl21491	Transpeptidase superfamily	C	 - 
Q#15 - >A0A0E2BFY9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	274	2.02776e-77	235.707	COG1968	UppP	 - 	cl42187
Q#16 - >U6SQ41|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	3	142	1.50864e-89	256.412	PRK04101	PRK04101	 - 	cl14632
Q#17 - >A3K9E2|FEATURES|UNIPROT|aminoglycoside|SSE37_15566	specific	440860	1	139	2.03387e-15	68.8678	COG1247	MnaT	 - 	cl43365
Q#18 - >A0A084ZMP5|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|GTGU_04410	superfamily	182528	1	644	0	657.567	cl32530	PRK10535 superfamily	 - 	 - 
Q#19 - >ABV81082.1|FEATURES|CARD|beta_lactam|CTX-M-68	specific	441934	16	291	5.99148e-91	271.001	COG2367	PenP	 - 	cl28588
Q#20 - >A0A0E1LV27|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1350.93	PRK10535	PRK10535	 - 	cl32530
Q#21 - >1405331A|FEATURES|ARDB|aminoglycoside|str	specific	461311	1	253	3.00338e-110	318.728	pfam04439	Adenyl_transf	 - 	cl04520
Q#22 - >D4K8S9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	261	1.10762e-99	292.014	PRK00281	PRK00281	 - 	cl00858
Q#23 - >A0A0F4KS24|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	6.47353e-105	305.496	PRK00281	PRK00281	 - 	cl00858
Q#24 - >A0A127SST5|FEATURES|UNIPROT|chloramphenicol|catQ	superfamily	445639	4	205	6.77541e-97	280.473	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#25 - >A0A062FGQ1|FEATURES|UNIPROT|beta_lactam|J532_3674	specific	236894	4	382	0	603.807	PRK11289	ampC	 - 	cl21491
Q#26 - >AAL59753.1|FEATURES|CARD|sulfonamide|sul2	specific	238380	7	262	2.4747e-96	283.344	cd00739	DHPS	 - 	cl00219
Q#27 - >A0A0D6T8Z0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	265	2.29423e-91	270.828	PRK00281	PRK00281	 - 	cl00858
Q#28 - >AAA26412.1|FEATURES|CARD|aminoglycoside|APH(3')-Ib	specific	270699	26	271	2.17255e-87	260.206	cd05150	APH	 - 	cl21453
Q#29 - >ZP_03949543|FEATURES|ARDB|multidrug|lsaA	superfamily	440254	6	497	8.8038e-77	249.982	cl33905	Uup superfamily	 - 	 - 
Q#30 - >A0A124EMB2|FEATURES|UNIPROT|beta_lactam|AU188_10735	specific	441934	27	286	3.61803e-83	251.741	COG2367	PenP	 - 	cl28588
Q#31 - >V4QAU3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	274	1.46335e-104	304.726	PRK00281	PRK00281	 - 	cl00858
Q#32 - >S3JWW8|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1487.93	PRK08125	PRK08125	 - 	cl35644
Q#33 - >V5RLB4|FEATURES|UNIPROT|beta_lactam|SHV-26	superfamily	473882	1	245	1.57008e-175	484.357	cl21491	Transpeptidase superfamily	 - 	 - 
Q#34 - >A0A124DWG9|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1489.47	PRK08125	PRK08125	 - 	cl35644
Q#35 - >A0A0Q3WUL9|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	2	137	1.43439e-93	266.042	PRK04101	PRK04101	 - 	cl14632
Q#36 - >A0A0K0TQJ3|FEATURES|UNIPROT|beta_lactam|CTX-M-164	specific	441934	16	291	8.96662e-91	270.616	COG2367	PenP	 - 	cl28588
Q#37 - >S3MXP2|FEATURES|UNIPROT|beta_lactam|F945_02224	specific	236894	24	388	0	508.278	PRK11289	ampC	 - 	cl21491
Q#38 - >A0A0J6HHV1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.05209e-120	345.942	PRK00281	PRK00281	 - 	cl00858
Q#39 - >A8W907|FEATURES|UNIPROT|beta_lactam|ADC-2	superfamily	473882	6	131	6.35068e-69	211.674	cl21491	Transpeptidase superfamily	C	 - 
