Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >A0A0W0I094|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	8	379	0	605.733	PRK11289	ampC	 - 	cl21491
Q#2 - >A0A0B5S431|FEATURES|UNIPROT|beta_lactam|blaZ	specific	441934	57	312	4.42321e-93	277.55	COG2367	PenP	 - 	cl28588
Q#3 - >A0A0S1RIW9|FEATURES|UNIPROT|beta_lactam|blaOXA	superfamily	442014	9	162	6.68357e-46	150.803	cl43695	YbxI superfamily	NC	 - 
Q#4 - >YP_302016|FEATURES|ARDB|fosfomycin|FosB	specific	179740	1	139	6.08632e-97	275.287	PRK04101	PRK04101	 - 	cl14632
Q#5 - >A0A132FJ12|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	662	0	1441.32	PRK08125	PRK08125	 - 	cl35644
Q#6 - >A0A108U7Z3|FEATURES|UNIPROT|aminoglycoside|AZ78_1791	specific	440222	5	154	4.63052e-20	80.4826	COG0454	PhnO	 - 	cl42766
Q#7 - >X8GYM7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	277	3.98364e-98	288.548	PRK00281	PRK00281	 - 	cl00858
Q#8 - >A0A0M0F6V0|FEATURES|UNIPROT|chloramphenicol|M768_10240	superfamily	445639	6	207	1.45737e-99	287.022	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#9 - >A0A0U1YUG5|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	3.1999e-135	381.152	COG2602	YbxI	 - 	cl43695
Q#10 - >A0A0C5G322|FEATURES|UNIPROT|aminoglycoside|TU94_25875	specific	442463	22	272	3.55746e-95	280.648	COG3231	Aph	 - 	cl43814
Q#11 - >A0A0R0A2T7|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	9	387	0	584.162	PRK11289	ampC	 - 	cl21491
Q#12 - >F5LKW8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	274	1.54483e-103	302.03	PRK00281	PRK00281	 - 	cl00858
Q#13 - >L8B2Q9|FEATURES|UNIPROT|beta_lactam|blaCTX-M2	specific	441934	14	287	2.30971e-93	277.164	COG2367	PenP	 - 	cl28588
Q#14 - >ACJ05361.1|FEATURES|CARD|beta_lactam|CMY-43	specific	236894	1	381	0	631.156	PRK11289	ampC	 - 	cl21491
Q#15 - >CAD57199|FEATURES|ARDB|chloramphenicol|catII	specific	425592	5	205	3.19879e-127	357.128	pfam00302	CAT	 - 	cl02008
Q#16 - >A0A125RM82|FEATURES|UNIPROT|beta_lactam|ampC	superfamily	480360	1	379	0	734.289	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#17 - >N6YQP1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.65726e-119	342.475	PRK00281	PRK00281	 - 	cl00858
Q#18 - >AAA50325.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleB	specific	440254	43	569	3.51144e-149	439.115	COG0488	Uup	 - 	cl33905
Q#18 - >AAA50325.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleB	superfamily	240327	6	75	9.19571e-05	45.5399	cl36532	PTZ00243 superfamily	N	 - 
Q#19 - >X2JVF6|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	16	657	0	740.77	cl32530	PRK10535 superfamily	 - 	 - 
Q#20 - >A0A0S4Q8M6|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	38	675	0	734.992	cl32530	PRK10535 superfamily	 - 	 - 
Q#21 - >E9LZM5|FEATURES|UNIPROT|beta_lactam|blaCTX-M-14	specific	441934	17	291	1.99921e-92	274.853	COG2367	PenP	 - 	cl28588
Q#22 - >A0A0D5Y0T0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	245	1.18514e-111	322.06	PRK00281	PRK00281	 - 	cl00858
Q#23 - >F3B0U7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	19	272	2.44044e-93	276.153	COG1968	UppP	 - 	cl42187
Q#24 - >C9KPN4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	274	2.79795e-108	314.356	PRK00281	PRK00281	 - 	cl00858
Q#25 - >A0A127SBE7|FEATURES|UNIPROT|beta_lactam|LCR-1	specific	442014	4	258	1.14766e-123	352.648	COG2602	YbxI	 - 	cl43695
Q#26 - >J3D5H8|FEATURES|UNIPROT|beta_lactam|PMI16_03612	specific	236894	6	387	0	621.526	PRK11289	ampC	 - 	cl21491
Q#27 - >AAL79576.1|FEATURES|CARD|beta_lactam|SHV-38	specific	185339	1	284	0	563.323	PRK15442	PRK15442	 - 	cl21491
Q#28 - >B3ZJ81|FEATURES|UNIPROT|chloramphenicol|AK40_1014	superfamily	445639	6	205	7.76101e-100	287.792	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#29 - >J7SJM4|FEATURES|UNIPROT|chloramphenicol|MU9_2880	specific	425592	5	205	3.85205e-129	361.75	pfam00302	CAT	 - 	cl02008
Q#30 - >I3BSD7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	247	5.70993e-94	276.923	COG1968	UppP	 - 	cl42187
Q#31 - >CAC33832.1|FEATURES|CARD|beta_lactam|THIN-B	specific	293870	41	298	4.79149e-173	479.483	cd16312	THIN-B-like_MBL-B3	 - 	cl23716
Q#32 - >A0A0U4CGU1|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	630.386	PRK11289	ampC	 - 	cl21491
Q#33 - >ABC54571.1|FEATURES|CARD|beta_lactam|SHV-85	specific	185339	1	284	0	566.019	PRK15442	PRK15442	 - 	cl21491
Q#34 - >A0A127SBP4|FEATURES|UNIPROT|beta_lactam|CTX-M-14	specific	441934	9	283	1.92774e-93	277.164	COG2367	PenP	 - 	cl28588
Q#35 - >A0A156B9F3|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	21	345	0	654.112	PRK10714	PRK10714	 - 	cl32562
Q#36 - >A0A0E8TJS7|FEATURES|UNIPROT|beta_lactam|blaZ_2	specific	441934	7	281	4.76001e-72	222.466	COG2367	PenP	 - 	cl28588
Q#37 - >R6GGK4|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	274	3.46884e-103	301.191	COG1968	UppP	 - 	cl42187
Q#38 - >A0A0A2LKW5|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	254	1.73339e-99	291.176	COG1968	UppP	 - 	cl42187
Q#39 - >R8VS21|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	2	271	1.70457e-98	289.25	COG1968	UppP	 - 	cl42187
Q#40 - >I1V580|FEATURES|UNIPROT|beta_lactam|bla	superfamily	473882	1	158	1.63628e-49	160.404	cl21491	Transpeptidase superfamily	NC	 - 
Q#41 - >S5HH52|FEATURES|UNIPROT|aminoglycoside|CFSAN002050_14495	specific	411079	1	145	9.02882e-108	302.742	NF000140	AAC_6p_Salmo	 - 	cl40575
Q#42 - >B3X1U0|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	669.905	PRK10714	PRK10714	 - 	cl32562
Q#43 - >A49789|FEATURES|ARDB|beta_lactam|CARB-3	superfamily	473882	10	295	1.51116e-90	270.956	cl21491	Transpeptidase superfamily	 - 	 - 
Q#44 - >A0A0S4QZV3|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	10	270	1.53853e-86	260.337	COG4257	Vgb	 - 	cl26743
Q#45 - >AGH33739.1|FEATURES|CARD|beta_lactam|VEB-8	specific	441934	11	296	4.46653e-76	233.637	COG2367	PenP	 - 	cl28588
Q#46 - >AEK48094.1|FEATURES|CARD|beta_lactam|SHV-110	specific	185339	1	284	0	562.167	PRK15442	PRK15442	 - 	cl21491
Q#47 - >A0A0J6GJ87|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	383	0	604.578	PRK11289	ampC	 - 	cl21491
Q#48 - >A0A0M9D1I9|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	615.748	PRK11289	ampC	 - 	cl21491
Q#49 - >A0A077DH69|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	3	644	0	748.474	cl32530	PRK10535 superfamily	 - 	 - 
Q#50 - >ABB84515.1|FEATURES|CARD|beta_lactam|TEM-147	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#51 - >R4WAP3|FEATURES|UNIPROT|beta_lactam|cphA2	specific	293864	29	249	4.1851e-166	457.873	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#52 - >A7ZDI7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	642	0	752.326	cl32530	PRK10535 superfamily	 - 	 - 
Q#53 - >ABS71123.1|FEATURES|CARD|beta_lactam|OXA-115	specific	442014	4	274	2.83367e-109	316.824	COG2602	YbxI	 - 	cl43695
Q#54 - >A0A0T0PT47|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	3	265	4.72165e-101	295.413	COG1968	UppP	 - 	cl42187
