Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >BAE78082.1|FEATURES|CARD|multidrug|mdtP	specific	182142	1	488	0	907.335	PRK09915	PRK09915	 - 	cl42914
Q#2 - >WP_024565805.1|FEATURES|CARD|beta_lactam|BlaB	specific	293874	27	240	4.76399e-140	391.441	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#3 - >ALX99516.1|FEATURES|CARD|multidrug|AdeC	superfamily	273830	17	461	4.58172e-97	299.712	cl36990	outer_NodT superfamily	 - 	 - 
Q#4 - >AAC74149.2|FEATURES|CARD|multidrug|mdtH	specific	183255	1	400	0	738.024	PRK11646	PRK11646	 - 	cl27936
Q#5 - >YP_186749.1|FEATURES|CARD|multidrug|sav1866	specific	440747	1	576	0	642.985	COG1132	MdlB	 - 	cl34129
Q#6 - >CAA64891.1|FEATURES|CARD|multidrug|mtrE	superfamily	182103	6	458	1.502e-102	314.118	cl32423	PRK09837 superfamily	 - 	 - 
Q#7 - >YP_007349693.1|FEATURES|CARD|aminoglycoside|AAC(3)-IIa	specific	442043	1	265	8.09511e-105	305.586	COG2746	YokD	 - 	cl01051
Q#8 - >YP_002325052.1|FEATURES|CARD|multidrug|abeS	specific	441679	2	105	2.00232e-33	111.728	COG2076	EmrE	 - 	cl43598
Q#9 - >YP_489321.1|FEATURES|CARD|multidrug|mdtG	specific	182127	1	408	0	749.441	PRK09874	PRK09874	 - 	cl27912
Q#10 - >BAC11911.1|FEATURES|CARD|multidrug|emea	specific	340883	15	388	7.1319e-46	161.59	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#11 - >AAC76733.1|FEATURES|CARD|multidrug|mdtL	specific	182486	1	391	0	632.057	PRK10473	PRK10473	 - 	cl32519
Q#12 - >WP_000725529.1|FEATURES|CARD|beta_lactam|mecC	specific	440531	135	654	2.47296e-91	294.424	COG0768	FtsI	 - 	cl34037
Q#12 - >WP_000725529.1|FEATURES|CARD|beta_lactam|mecC	superfamily	428377	23	137	1.51349e-19	84.4128	cl04997	MecA_N superfamily	 - 	 - 
Q#13 - >AAC75138.1|FEATURES|CARD|multidrug|mdtD	specific	182502	1	471	0	840.545	PRK10504	PRK10504	 - 	cl32521
Q#14 - >AIA08936.1|FEATURES|CARD|rifampin|rphA	specific	235751	1	865	0	1320.66	PRK06241	PRK06241	 - 	cl35452
Q#15 - >NP_414995.1|FEATURES|CARD|multidrug|acrB	specific	185081	1	1049	0	2173.89	PRK15127	PRK15127	 - 	cl39118
Q#16 - >AAC77293.1|FEATURES|CARD|multidrug|mdtM	specific	237958	1	410	0	737.021	PRK15403	PRK15403	 - 	cl30558
Q#17 - >AAA67509.1|FEATURES|CARD|tetracenomycin|tcmA	specific	340879	31	452	1.28118e-81	259.028	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#18 - >BAB59035.1|FEATURES|CARD|tetracycline|tet34	specific	236395	1	153	8.51537e-102	288.299	PRK09177	PRK09177	 - 	cl00309
Q#19 - >NP_274719.1|FEATURES|CARD|multidrug|mtrC	superfamily	184990	31	397	2.87423e-78	247.32	cl33066	PRK15030 superfamily	 - 	 - 
Q#20 - >BAD89844.2|FEATURES|CARD|multidrug|abeM	specific	240536	10	444	6.90198e-158	453.494	cd13131	MATE_NorM_like	 - 	cl09326
Q#21 - >BAE78084.1|FEATURES|CARD|multidrug|mdtN	specific	182488	1	343	0	531.14	PRK10476	PRK10476	 - 	cl46872
Q#22 - >CCP46065.1|FEATURES|CARD|multidrug|mtrA	specific	468653	8	226	2.08464e-145	404.25	NF040689	MtrAB_MtrA	 - 	cl48949
Q#23 - >NP_274718.1|FEATURES|CARD|multidrug|mtrD	specific	273335	1	1053	0	1660.25	TIGR00915	2A0602	 - 	cl47191
Q#24 - >EFF04178.1|FEATURES|CARD|multidrug|emrD	specific	183259	3	396	0	608.06	PRK11652	emrD	 - 	cl28910
Q#25 - >YP_002002225.1|FEATURES|CARD|multidrug-mutation|mtrR	superfamily	182632	2	210	9.86291e-39	132.822	cl42922	PRK10668 superfamily	 - 	 - 
Q#26 - >BAE78083.1|FEATURES|CARD|multidrug|mdtO	specific	183131	1	683	0	1156.15	PRK11427	PRK11427	 - 	cl42009
Q#27 - >AFE48832.1|FEATURES|CARD|beta_lactam|TEM-196	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#28 - >YP_009062819.1|FEATURES|CARD|aminoglycoside|AAC(6')-Ib8	specific	275224	42	225	2.60694e-144	400.029	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#29 - >WP_063978071.1|FEATURES|CARD|aminoglycoside|sgm	superfamily	473071	19	271	7.79467e-89	264.472	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#30 - >NP_417544.5|FEATURES|CARD|quinolone|patA	specific	183175	1	459	0	960.737	PRK11522	PRK11522	 - 	cl18945
Q#31 - >WP_063864673.1|FEATURES|CARD|beta_lactam|SHV-3	specific	185339	1	284	0	560.626	PRK15442	PRK15442	 - 	cl21491
Q#32 - >WP_020835015.1|FEATURES|CARD|beta_lactam|CARB-20	superfamily	473882	24	280	4.7857e-85	256.319	cl21491	Transpeptidase superfamily	 - 	 - 
Q#33 - >NP_358969.1|FEATURES|CARD|quinolone|patB	specific	440782	3	385	0	535.056	COG1168	MalY	 - 	cl30164
Q#34 - >WP_000572405.1|FEATURES|CARD|aminoglycoside|APH(3')-IIa	specific	442463	8	264	1.3492e-124	354.606	COG3231	Aph	 - 	cl43814
Q#35 - >WP_063864911.1|FEATURES|CARD|beta_lactam|TEM-4	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#36 - >ACH58999.1|FEATURES|CARD|beta_lactam|LRA-10	specific	236894	2	375	0	601.881	PRK11289	ampC	 - 	cl21491
Q#37 - >ACH58998.1|FEATURES|CARD|beta_lactam|LRA-7	superfamily	451500	37	295	3.45804e-99	291.681	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#38 - >AMP35312.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|vgaC	specific	439718	4	75	2.2807e-28	96.414	NF040493	TA_anti_VapB	 - 	cl00877
Q#39 - >AAC43969.1|FEATURES|CARD|multidrug|opcm	superfamily	273830	32	489	1.51517e-85	271.593	cl36990	outer_NodT superfamily	 - 	 - 
Q#40 - >ABY58049.1|FEATURES|CARD|beta_lactam|CMY-36	specific	236894	1	381	0	636.164	PRK11289	ampC	 - 	cl21491
Q#41 - >AIT76087.1|FEATURES|CARD|beta_lactam|ACT-33	superfamily	480360	1	381	0	669.943	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#42 - >AJP18054.1|FEATURES|CARD|beta_lactam|NDM-14	specific	293858	49	267	1.12669e-124	353.356	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#43 - >NP_358469.1|FEATURES|CARD|acriflavin|pmrA	specific	340949	13	390	3.87322e-172	485.616	cd17391	MFS_MdtG_MDR_like	 - 	cl28910
Q#44 - >CAX52582.1|FEATURES|CARD|peptide|mprF	specific	468043	8	850	0	842.557	NF033480	bifunc_MprF	 - 	cl41273
Q#45 - >AAA26793|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleC	specific	130256	8	307	1.32636e-158	445.296	TIGR01188	drrA	 - 	cl31072
Q#46 - >AAC12650.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleR	specific	441081	1	435	4.15743e-107	335.133	COG1472	BglX	 - 	cl34276
Q#46 - >AAC12650.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleR	specific	396478	314	635	5.74829e-48	169.033	pfam01915	Glyco_hydro_3_C	 - 	cl38063
Q#46 - >AAC12650.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleR	specific	433860	690	758	4.35303e-17	75.968	pfam14310	Fn3-like	 - 	cl17048
Q#46 - >AAC12650.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|oleR	superfamily	449372	417	474	0.00179725	39.5198	cl14880	CBM6-CBM35-CBM36_like superfamily	N	 - 
Q#47 - >AAC68679.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|desR	specific	441081	60	493	1.17813e-102	324.733	COG1472	BglX	 - 	cl34276
Q#47 - >AAC68679.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|desR	specific	396478	373	691	1.82868e-46	165.181	pfam01915	Glyco_hydro_3_C	 - 	cl38063
Q#47 - >AAC68679.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|desR	specific	433860	746	791	3.20898e-10	56.7081	pfam14310	Fn3-like	C	cl17048
Q#48 - >CCE36834|FEATURES|CARD|fosfomycin|murA	specific	236486	3	416	0	677.905	PRK09369	PRK09369	 - 	cl00288
Q#49 - >CAE00499.1|FEATURES|CARD|multidrug|cdeA	specific	240548	14	433	1.94052e-110	331.782	cd13143	MATE_MepA_like	 - 	cl09326
Q#50 - >AGU01679.2|FEATURES|CARD|beta_lactam|Rm3	specific	293869	41	296	0	524.166	cd16311	THIN-B2-like_MBL-B3	 - 	cl23716
Q#51 - >YP_006938491.1|FEATURES|CARD|aminoglycoside|ANT(4')-Ib	superfamily	285116	114	243	1.67151e-37	128.306	cl06731	KNTase_C superfamily	 - 	 - 
Q#51 - >YP_006938491.1|FEATURES|CARD|aminoglycoside|ANT(4')-Ib	specific	143387	13	56	7.85578e-09	50.3989	cd05397	NT_Pol-beta-like	 - 	cl11966
Q#52 - >ANZ79476.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|Erm(47)	specific	128898	19	178	7.09235e-58	181.555	smart00650	rADc	 - 	cl17173
Q#53 - >ABB43029.1|FEATURES|CARD|aminoglycoside|aac(3)-iv	specific	426815	26	228	3.04873e-73	223.257	pfam02522	Antibiotic_NAT	 - 	cl01051
Q#54 - >AMB19637.1|FEATURES|CARD|beta_lactam|OXA-368	specific	442014	1	264	1.49875e-113	327.224	COG2602	YbxI	 - 	cl43695
Q#55 - >YP_001693237.1|FEATURES|CARD|quinolone|oqxA	specific	440606	46	383	1.54123e-91	277.98	COG0845	AcrA	 - 	cl34052
Q#56 - >YP_001693238|FEATURES|CARD|quinolone|oqxB	specific	440603	1	1041	0	1102.08	COG0841	AcrB	 - 	cl34050
Q#57 - >CBL58181.1|FEATURES|CARD|aminoglycoside|apmA	superfamily	469633	94	250	1.37582e-18	79.8957	cl00160	LbetaH superfamily	 - 	 - 
Q#58 - >XP_753111.1|FEATURES|CARD|multidrug|abcA	superfamily	273362	56	1443	0	1837.05	cl36781	3a01205 superfamily	 - 	 - 
Q#59 - >BAG33043.1|FEATURES|CARD|polymyxin|pgpB	specific	239489	3	181	2.08885e-57	180.153	cd03395	PAP2_like_4	 - 	cl00474
Q#60 - >WP_015735625.1|FEATURES|CARD|multidrug|cipA	specific	184685	1	346	0	686.093	PRK14453	PRK14453	 - 	cl18962
Q#61 - >CDO61513.1|FEATURES|CARD|multidrug|efrA	specific	440747	1	469	0	547.071	COG1132	MdlB	 - 	cl34129
Q#62 - >CDO61516.1|FEATURES|CARD|multidrug|efrB	specific	440747	33	362	1.10946e-144	421.496	COG1132	MdlB	N	cl34129
Q#63 - >NP_415434.1|FEATURES|CARD|multidrug|msbA	specific	183016	1	582	0	1253.77	PRK11176	PRK11176	 - 	cl32653
Q#64 - >NP_416715.1|FEATURES|CARD|peptide|YojI	specific	236707	1	547	0	1081.15	PRK10522	PRK10522	 - 	cl35925
Q#65 - >WP_014550864.1|FEATURES|CARD|multidrug|hmrM	specific	234981	3	462	0	602.958	PRK01766	PRK01766	 - 	cl09326
Q#66 - >BAG75524.1|FEATURES|CARD|multidrug|efmA	superfamily	162098	16	382	2.20106e-80	252.241	cl31440	2A0121 superfamily	 - 	 - 
Q#67 - >NP_217362.1|FEATURES|CARD|multidrug|efpA	specific	340879	62	508	2.70373e-61	205.87	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#68 - >NP_273367.1|FEATURES|CARD|multidrug|farA	superfamily	481212	51	383	1.75902e-115	341.289	cl46872	CusB_dom_1 superfamily	 - 	 - 
