Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >A0A0S6V5T4|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1263.49	PRK10535	PRK10535	 - 	cl32530
Q#2 - >A0A141RPV8|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	8	341	0	533.316	PRK11289	ampC	 - 	cl21491
Q#3 - >ACR66837|FEATURES|ARDB|beta_lactam|OXA-256	specific	442014	1	264	1.34475e-115	332.232	COG2602	YbxI	 - 	cl43695
Q#4 - >H8ZPX9|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	381	0	633.468	PRK11289	ampC	 - 	cl21491
Q#5 - >A0A103F716|FEATURES|UNIPROT|beta_lactam|WS70_25295	superfamily	442014	1	237	6.73165e-61	193.175	cl43695	YbxI superfamily	 - 	 - 
Q#6 - >A0A0T8Y508|FEATURES|UNIPROT|beta_lactam|penPC	specific	441934	39	306	1.18835e-92	276.009	COG2367	PenP	 - 	cl28588
Q#7 - >ADK35872.1|FEATURES|CARD|beta_lactam|OXA-168	specific	442014	1	273	9.54868e-107	310.276	COG2602	YbxI	 - 	cl43695
Q#8 - >A0A0W7YCB3|FEATURES|UNIPROT|beta_lactam|AMR94_07320	specific	441934	40	312	5.70346e-96	284.868	COG2367	PenP	 - 	cl28588
Q#9 - >ZP_03028124|FEATURES|ARDB|aminoglycoside|aadA	specific	184296	73	334	0	511.108	PRK13746	PRK13746	 - 	cl32927
Q#10 - >A0A0Q7APR9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	278	8.02801e-119	341.32	PRK00281	PRK00281	 - 	cl00858
Q#11 - >D4M338|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	268	2.5232e-106	309.348	PRK00281	PRK00281	 - 	cl00858
Q#12 - >A0A060L064|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	2.1048e-91	272.157	COG2367	PenP	 - 	cl28588
Q#13 - >A0A0E9MBL8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	267	1.16764e-120	345.557	PRK00281	PRK00281	 - 	cl00858
Q#14 - >J2JAF3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	258	2.33012e-96	283.472	COG1968	UppP	 - 	cl42187
Q#15 - >CAJ47138.2|FEATURES|CARD|beta_lactam|SHV-83	specific	185339	2	284	0	562.167	PRK15442	PRK15442	 - 	cl21491
Q#16 - >X7RXC1|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	271	2.60705e-97	286.168	COG1968	UppP	 - 	cl42187
Q#17 - >R7LDS3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	14	272	1.24347e-100	294.642	COG1968	UppP	 - 	cl42187
Q#18 - >A0A0D0MF90|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	257	4.83022e-85	254.196	COG1968	UppP	 - 	cl42187
Q#19 - >C0B2Q3|FEATURES|UNIPROT|beta_lactam|PROPEN_03714	specific	441934	9	255	2.29417e-85	255.593	COG2367	PenP	 - 	cl28588
Q#20 - >NP_709856|FEATURES|ARDB|multidrug|MdtO	specific	183131	1	680	0	1146.52	PRK11427	PRK11427	 - 	cl42009
Q#21 - >A0A127SNS5|FEATURES|UNIPROT|chloramphenicol|catQ	specific	443873	1	203	1.818e-84	256.309	COG4845	CatA	 - 	cl42447
Q#21 - >A0A127SNS5|FEATURES|UNIPROT|chloramphenicol|catQ	specific	440860	244	407	1.36609e-42	146.678	COG1247	MnaT	 - 	cl43365
Q#22 - >X2KYJ9|FEATURES|UNIPROT|chloramphenicol|cat23	superfamily	445639	5	199	2.56475e-90	263.139	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#23 - >A0A0S0ZQ59|FEATURES|UNIPROT|beta_lactam|blaCTX-M-14	specific	441934	12	286	1.76653e-93	277.55	COG2367	PenP	 - 	cl28588
Q#24 - >C8NDK8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	17	273	1.2591e-88	264.28	PRK00281	PRK00281	 - 	cl00858
Q#25 - >C8PBS5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	274	2.46913e-99	291.629	PRK00281	PRK00281	 - 	cl00858
Q#26 - >A0A0B1Y6A0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	277	1.41889e-104	304.726	PRK00281	PRK00281	 - 	cl00858
Q#27 - >ZP_04273511|FEATURES|ARDB|beta_lactam|BcI	specific	441934	45	312	3.5942e-90	269.846	COG2367	PenP	 - 	cl28588
Q#28 - >G2S3J0|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	327	0	676.454	PRK10714	PRK10714	 - 	cl32562
Q#29 - >CAS11957|FEATURES|ARDB|multidrug|MdtO	specific	183131	1	683	0	1158.08	PRK11427	PRK11427	 - 	cl42009
Q#30 - >A0A084DK59|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	270	4.38297e-117	336.697	PRK00281	PRK00281	 - 	cl00858
Q#31 - >ACA48663|FEATURES|ARDB|aminoglycoside|ANT(2'')-Ia	specific	402373	39	210	1.415e-53	169.446	pfam10706	Aminoglyc_resit	 - 	cl22941
Q#32 - >W6VT56|FEATURES|UNIPROT|beta_lactam|PMI25_000918	specific	236894	5	386	0	626.534	PRK11289	ampC	 - 	cl21491
Q#33 - >ACD35503.1|FEATURES|CARD|tetracycline|tet42	superfamily	475125	17	399	1.30609e-68	222.511	cl28910	MFS superfamily	 - 	 - 
Q#34 - >A0A038GXS3|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	655.039	PRK11289	ampC	 - 	cl21491
Q#35 - >A0A0K6MCP2|FEATURES|UNIPROT|beta_lactam|penP	specific	441934	51	306	4.98374e-91	271.772	COG2367	PenP	 - 	cl28588
Q#36 - >I6D8H2|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	668.75	PRK10714	PRK10714	 - 	cl32562
Q#37 - >A0A0K6LKL4|FEATURES|UNIPROT|beta_lactam|penPC	specific	441934	39	306	2.30837e-95	282.942	COG2367	PenP	 - 	cl28588
Q#38 - >AAF72359|FEATURES|ARDB|glycopeptide|vanSB	specific	444026	95	443	1.04162e-49	173.585	COG5002	WalK	 - 	cl34860
Q#39 - >YP_001058926|FEATURES|ARDB|multidrug|OprA	superfamily	182103	37	505	1.5335e-117	354.179	cl32423	PRK09837 superfamily	 - 	 - 
Q#40 - >ABN49112.1|FEATURES|CARD|beta_lactam|SHV-96	specific	185339	1	284	0	561.782	PRK15442	PRK15442	 - 	cl21491
Q#41 - >A0A0F6XAB9|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	662	0	1438.63	PRK08125	PRK08125	 - 	cl35644
Q#42 - >A0A1M5|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	380	0	642.712	PRK11289	ampC	 - 	cl21491
Q#43 - >ABB80130|FEATURES|ARDB|bacitracin|bcrC	specific	239480	24	167	6.10259e-55	171.287	cd03385	PAP2_BcrC_like	 - 	cl00474
Q#44 - >AHL39327.1|FEATURES|CARD|beta_lactam|CMY-86	specific	236894	1	381	0	633.468	PRK11289	ampC	 - 	cl21491
Q#45 - >AAC75135.2|FEATURES|CARD|multidrug|mdta	specific	183194	1	415	0	788.601	PRK11556	PRK11556	 - 	cl32702
Q#46 - >ZP_02659083|FEATURES|ARDB|beta_lactam|pbp2	superfamily	236761	3	623	0	883.724	cl35950	PRK10795 superfamily	 - 	 - 
Q#47 - >A0A132HKC4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	286	1.33269e-121	348.639	PRK00281	PRK00281	 - 	cl00858
Q#48 - >F2X2Y0|FEATURES|UNIPROT|aminoglycoside|aadA1	specific	184296	1	262	0	500.707	PRK13746	PRK13746	 - 	cl32927
Q#49 - >A0A0H4TDC5|FEATURES|UNIPROT|beta_lactam|blaKPC-24	specific	441934	13	271	2.88353e-89	266.764	COG2367	PenP	 - 	cl28588
Q#50 - >BAN10684.1|FEATURES|CARD|beta_lactam|OXA-254	specific	442014	4	274	5.87235e-110	318.365	COG2602	YbxI	 - 	cl43695
Q#51 - >P62467|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	7	260	7.46233e-64	200.268	COG1968	UppP	 - 	cl42187
Q#52 - >A0A127SYJ5|FEATURES|UNIPROT|beta_lactam|CfxA6	specific	441934	46	325	9.13192e-53	174.701	COG2367	PenP	 - 	cl28588
Q#53 - >H6UQL7|FEATURES|UNIPROT|beta_lactam|SHV-12	specific	185339	1	284	0	555.619	PRK15442	PRK15442	 - 	cl21491
Q#54 - >AAB19430.2|FEATURES|CARD|beta_lactam|CARB-3	superfamily	473882	10	295	2.45231e-91	272.882	cl21491	Transpeptidase superfamily	 - 	 - 
Q#55 - >F0R6G5|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	5	275	5.0974e-105	306.198	COG1968	UppP	 - 	cl42187
Q#57 - >A0A0S8GA69|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	651	5.3689e-172	505.028	cl32530	PRK10535 superfamily	 - 	 - 
Q#58 - >A0A0E3MRW2|FEATURES|UNIPROT|beta_lactam|FOX-5	specific	236894	1	353	0	599.955	PRK11289	ampC	 - 	cl21491
Q#59 - >A0A0E3V8C3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	262	2.27639e-100	294.257	COG1968	UppP	 - 	cl42187
Q#60 - >C2KV73|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	274	8.6177e-82	246.946	PRK00281	PRK00281	 - 	cl00858
Q#61 - >A0A0M0LFI1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	262	1.29652e-104	304.726	PRK00281	PRK00281	 - 	cl00858
Q#62 - >AHF20043.1|FEATURES|CARD|quinolone|QnrS9	specific	440968	17	204	1.15078e-28	105.794	COG1357	YjbI	 - 	cl34238
Q#63 - >AAA26615.1|FEATURES|CARD|chloramphenicol|cat	superfamily	445639	5	205	5.01234e-116	328.623	cl02008	2-oxoacid_dh superfamily	 - 	 - 
